,id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_matl,exterior_1st,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,saleprice,log_saleprice,house_age,remod_age,cond_qual,kitchen,room_score,pool_score,fireplace,tot_garage,has_pool,log_lot_area,log_total_area,new_house,tot_bath_1,tot_bath_2,tot_bath_3,tot_bath_4,tot_bath_5,tot_bath_6,tot_bath_8,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,exterior_2nd_AsbShng,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,paved_drive_N,paved_drive_P,paved_drive_Y,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,bathtime,fire,garage_garage,bad_house,log_area,more_qual,double_cond_qual,hot_cold,bsmt_double
1155,2431,528231050,60,60.0,21930,Pave,0,IR3,AllPub,Inside,Gtl,RRAn,Norm,1Fam,2Story,5,5,2005,2005,CompShg,VinylSd,None,0.0,4,3,4,4,Av,Unf,0.0,Unf,0.0,732.0,732.0,GasA,5,1,SBrkr,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,Typ,1,4,BuiltIn,2005.0,Fin,2.0,372.0,3,3,100,40,0,0,0,0,0,0,0,0,7,2006,192140,12.16597955196373,1,1,25,3,28,0,4,2232.0,0,9.995610841411933,8.472195825485501,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,4,6696.0,1,84.68477244378781,20,625,5,0.0
1156,1605,923277030,20,60.0,6600,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,9,1982,2008,CompShg,VinylSd,None,0.0,4,4,3,3,No,ALQ,641.0,Unf,0.0,175.0,816.0,GasA,5,1,SBrkr,816,0,0,816,0.0,1.0,1,0,3,1,4,5,Typ,1,5,Attchd,1982.0,Unf,1.0,264.0,3,3,0,0,0,0,0,0,0,MnPrv,0,0,10,2008,130500,11.779128505744886,26,0,45,4,15,0,5,792.0,0,8.794824928014517,7.905441649060286,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,5,2376.0,0,69.5269752821196,20,2025,5,410881.0
1157,897,908225370,50,50.0,8405,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,CompShg,WdShing,None,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,3,0,FuseF,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,Mod,0,0,Detchd,1945.0,Unf,1.0,240.0,3,3,92,0,185,0,0,0,0,0,0,0,4,2009,98000,11.49272275765271,64,59,12,3,36,0,0,720.0,0,9.036582045842716,8.101071503119543,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2160.0,3776,73.20599729717813,12,144,0,0.0
1158,1426,906412010,20,91.0,11778,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2008,2008,CompShg,VinylSd,Stone,554.0,4,3,4,3,4,GLQ,2085.0,Unf,0.0,186.0,2271.0,GasA,5,1,SBrkr,2276,0,0,2276,1.0,0.0,2,0,3,1,5,7,Typ,2,4,Attchd,2008.0,RFn,3.0,1348.0,4,3,0,0,70,0,255,0,0,0,0,0,6,2008,475000,13.071070083016778,0,0,45,5,21,0,8,16176.0,0,9.373988663504516,9.008346579384707,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,8,48528.0,0,84.44413871207193,36,2025,5,4347225.0
1159,2240,910204090,30,60.0,8967,Pave,0,Reg,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,2,1920,1950,CompShg,MetalSd,None,0.0,3,2,2,1,No,Unf,0.0,Unf,0.0,961.0,961.0,GasA,4,1,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,Maj2,0,0,Detchd,1920.0,Unf,1.0,338.0,1,1,0,0,0,0,0,0,0,0,0,0,11,2007,67000,11.112447898373103,87,57,10,3,12,0,0,338.0,0,9.101306450952048,8.146998697389993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,338.0,4959,74.14833180045348,15,100,4,0.0
1160,1706,528144050,60,86.0,10562,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2007,CompShg,VinylSd,Stone,300.0,4,3,5,3,No,GLQ,1288.0,Unf,0.0,294.0,1582.0,GasA,5,1,SBrkr,1610,551,0,2161,1.0,0.0,1,1,3,1,5,8,Typ,1,4,Attchd,2007.0,Fin,3.0,789.0,3,3,178,120,0,0,0,0,0,0,0,0,11,2007,325624,12.693498620467778,0,0,40,5,24,0,4,7101.0,0,9.26501793326688,8.808817483100642,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,4,21303.0,0,81.61385195180226,32,1600,5,1658944.0
1161,2252,914460110,20,44.0,12864,Pave,0,IR1,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,5,2002,2002,CompShg,VinylSd,None,0.0,4,3,4,3,No,GLQ,1392.0,Unf,0.0,17.0,1409.0,GasA,5,1,SBrkr,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,Typ,1,4,Attchd,2002.0,RFn,2.0,576.0,3,3,0,144,0,0,145,0,0,0,0,0,7,2007,245000,12.409013489526863,5,5,35,4,4,0,4,3456.0,0,9.462187991418748,8.476996001664824,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,4,10368.0,25,80.21092977025765,28,1225,5,1937664.0
1162,1136,531375110,20,66.0,13695,Pave,0,Reg,AllPub,Inside,Gtl,RRAe,Norm,1Fam,1Story,5,5,2004,2004,CompShg,VinylSd,None,0.0,3,3,3,3,No,GLQ,646.0,Unf,0.0,468.0,1114.0,GasA,5,1,SBrkr,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,Typ,0,0,Detchd,2004.0,Unf,2.0,576.0,3,3,0,102,0,0,0,0,0,0,0,0,6,2008,159000,11.976659481202368,4,4,25,4,18,0,0,3456.0,0,9.524786081697178,8.273336598504486,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,10368.0,16,78.80176128263139,15,625,5,417316.0
1163,1877,534204120,20,79.0,10289,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1965,1965,CompShg,MetalSd,BrkFace,168.0,3,3,3,3,No,ALQ,836.0,Unf,0.0,237.0,1073.0,GasA,3,1,SBrkr,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1965.0,RFn,2.0,515.0,3,3,0,0,0,0,0,0,0,0,0,0,6,2007,156000,11.957611286231675,42,42,35,3,18,0,0,3090.0,0,9.23883064237581,8.225235324101668,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,9270.0,1764,75.9915561530624,15,1225,3,698896.0
1164,424,528106020,20,105.0,15431,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2008,2008,CompShg,VinylSd,Stone,200.0,5,3,5,3,4,GLQ,1767.0,ALQ,539.0,788.0,3094.0,GasA,5,1,SBrkr,2402,0,0,2402,1.0,0.0,2,0,2,1,5,10,Typ,2,4,Attchd,2008.0,Fin,3.0,672.0,3,3,0,72,0,0,170,0,0,0,0,0,4,2009,555000,13.226723392728571,1,1,50,5,20,0,8,6048.0,0,9.644133752071205,9.056023011591826,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,8,18144.0,1,87.33749718562625,50,2500,5,3122289.0
1165,1182,533251120,20,0.0,11120,Pave,0,IR1,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,6,6,1984,1984,CompShg,Plywood,None,0.0,3,3,4,3,No,BLQ,660.0,Unf,0.0,572.0,1232.0,GasA,3,1,SBrkr,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,Typ,0,0,Attchd,1984.0,Unf,2.0,516.0,3,3,0,0,0,0,0,0,0,0,0,0,6,2008,162500,11.998433280751929,24,24,36,3,18,0,0,3096.0,0,9.316500567804573,8.345692873253865,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,9288.0,576,77.7526523923922,18,1296,3,435600.0
1166,2750,906225180,90,73.0,9069,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,CompShg,HdBoard,None,0.0,4,4,4,3,Av,LwQ,261.0,GLQ,1083.0,0.0,1344.0,GasA,4,1,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,Typ,0,0,Attchd,1993.0,Unf,4.0,920.0,3,3,288,0,0,0,0,0,0,0,0,0,4,2006,224500,12.321630986164447,13,13,48,8,16,0,0,11040.0,0,9.112617283447568,8.545586265917455,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,0,33120.0,169,77.87265710399157,24,2304,4,68121.0
1167,1016,527276040,20,0.0,47280,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1950,1950,CompShg,AsbShng,BrkFace,44.0,3,3,3,3,No,Unf,0.0,Unf,0.0,1488.0,1488.0,GasA,4,1,SBrkr,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1950.0,RFn,2.0,738.0,3,3,0,0,180,0,0,0,0,0,0,0,7,2008,133000,11.79810440720389,58,58,30,3,18,0,3,4428.0,0,10.76384265207998,8.556798446008598,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3,13284.0,3364,92.10403207839903,18,900,4,0.0
1168,2436,528250060,60,63.0,7875,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,CompShg,VinylSd,None,0.0,4,3,4,3,No,Unf,0.0,Unf,0.0,783.0,783.0,GasA,5,1,SBrkr,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2003.0,Fin,2.0,393.0,3,3,0,75,0,0,0,0,0,0,0,0,7,2006,180000,12.100712129872347,3,3,35,4,24,0,4,2358.0,0,8.971448463693834,8.341410211461865,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,4,7074.0,9,74.8345318266596,28,1225,5,0.0
1169,1607,923277080,20,60.0,6600,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1982,2005,CompShg,HdBoard,None,0.0,3,3,3,3,No,GLQ,638.0,Unf,0.0,207.0,845.0,GasA,4,1,SBrkr,845,0,0,845,0.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,1982.0,Unf,1.0,264.0,3,3,0,0,0,0,0,0,0,0,0,0,7,2008,134500,11.809319478024031,26,3,30,4,18,0,0,792.0,0,8.794824928014517,7.937017489515454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,2376.0,78,69.80467927087771,15,900,4,407044.0
1170,2337,527216050,60,66.0,13682,Pave,0,IR2,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,10,5,2006,2006,CompShg,VinylSd,BrkFace,1031.0,5,3,5,3,4,Unf,0.0,Unf,0.0,1410.0,1410.0,GasA,5,1,SBrkr,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,Typ,1,4,BuiltIn,2006.0,Fin,3.0,641.0,3,3,192,0,37,0,0,0,0,0,0,0,10,2006,438780,12.991753427493052,0,0,50,4,30,0,4,5769.0,0,9.523836379320944,8.97979449089521,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,4,17307.0,0,85.5220934512136,50,2500,5,0.0
1171,1233,535105090,80,101.0,9150,Pave,0,IR1,AllPub,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Tar&Grv,Plywood,BrkFace,305.0,3,3,4,3,4,GLQ,371.0,Unf,0.0,728.0,1099.0,GasA,4,1,SBrkr,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,Typ,1,4,Basment,1962.0,RFn,1.0,296.0,3,3,64,110,0,0,0,0,0,0,0,0,12,2008,165000,12.013700752882718,46,46,30,3,18,0,4,888.0,0,9.121509158269568,8.356319965828153,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,4,2664.0,2116,76.22224909773233,18,900,4,137641.0
1172,419,527455240,20,65.0,7150,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1967,1967,CompShg,HdBoard,BrkFace,60.0,3,3,3,3,No,BLQ,432.0,Unf,0.0,460.0,892.0,GasA,3,1,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1967.0,RFn,1.0,288.0,3,3,0,0,0,0,0,0,0,GdWo,0,0,7,2009,100000,11.512925464970229,42,42,25,3,15,0,0,864.0,0,8.874867635688053,7.994294986415977,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,2592.0,1764,70.94830984508643,15,625,3,186624.0
1173,633,535154060,20,0.0,12285,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,6,1960,1960,CompShg,Plywood,BrkFace,128.0,3,3,3,3,No,BLQ,544.0,Unf,0.0,785.0,1329.0,GasA,4,1,SBrkr,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,Typ,2,4,Attchd,1960.0,Unf,2.0,441.0,3,3,0,0,203,0,0,0,0,0,0,0,8,2009,176000,12.078239274020289,49,49,42,3,15,0,8,2646.0,0,9.41613428495528,8.395703293828527,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,8,7938.0,2401,79.05506963133077,21,1764,4,295936.0
1174,2722,905200340,20,102.0,17920,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,4,1955,1974,CompShg,Wd Sdng,None,0.0,3,3,3,3,Mn,ALQ,306.0,Rec,1085.0,372.0,1763.0,GasA,3,1,SBrkr,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,Typ,1,4,Attchd,1955.0,Unf,2.0,454.0,3,3,0,418,0,0,312,0,0,0,0,0,7,2006,170000,12.043553716032399,51,32,20,3,18,0,4,2724.0,0,9.793672686528922,8.661293535389994,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,4,8172.0,1632,84.8258739275585,15,400,3,93636.0
1175,469,528228290,120,53.0,3684,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,CompShg,VinylSd,BrkFace,130.0,4,3,4,3,No,Unf,0.0,Unf,0.0,1373.0,1373.0,GasA,5,1,SBrkr,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,Typ,1,3,Attchd,2007.0,Fin,3.0,660.0,3,3,143,20,0,0,0,0,0,0,0,0,6,2009,174000,12.066810578196666,2,2,35,4,14,0,3,5940.0,0,8.211754397375197,8.545391845774915,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3,17820.0,4,70.17265906683632,28,1225,5,0.0
1176,1365,903456130,50,62.0,7006,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1925,1950,CompShg,Stucco,None,0.0,3,3,3,3,No,Rec,121.0,Unf,0.0,647.0,768.0,GasA,3,1,SBrkr,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,Typ,1,4,Detchd,1985.0,Unf,1.0,384.0,3,3,0,0,0,0,0,0,0,MnPrv,0,0,8,2008,127000,11.751942365440728,83,58,36,3,18,0,4,1152.0,0,8.854522203757432,8.19533366716287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,3456.0,4814,72.56576392309445,18,1296,3,14641.0
1177,1098,528294060,60,77.0,8390,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1999,1999,CompShg,VinylSd,None,0.0,3,3,4,3,No,Unf,0.0,Unf,0.0,831.0,831.0,GasA,5,1,SBrkr,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1999.0,Fin,2.0,450.0,3,3,0,103,0,0,0,0,0,0,0,0,5,2008,185900,12.132964173709535,9,9,35,3,21,0,3,2700.0,0,9.034795799461252,8.430109084509125,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3,8100.0,81,76.16431414572318,21,1225,5,0.0
1178,711,902206260,30,50.0,5784,Pave,0,Reg,AllPub,Inside,Gtl,Artery,Norm,1Fam,1Story,5,8,1938,1996,CompShg,MetalSd,None,0.0,3,3,2,3,No,Unf,0.0,Unf,0.0,190.0,190.0,GasA,4,1,FuseA,886,0,0,886,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1938.0,Unf,1.0,273.0,3,3,144,20,80,0,0,0,0,0,0,0,12,2009,91300,11.421906066583059,71,13,40,3,8,0,0,819.0,0,8.6628507638386,7.711996507047669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,2457.0,923,66.80787483179851,15,1600,4,0.0
1179,2808,907405030,20,70.0,9135,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2003,2003,CompShg,VinylSd,BrkFace,120.0,4,3,4,3,Av,GLQ,340.0,Unf,0.0,1342.0,1682.0,GasA,5,1,SBrkr,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2003.0,RFn,2.0,544.0,3,3,192,23,0,0,0,0,0,0,0,0,5,2006,200000,12.206072645530174,3,3,30,4,21,0,0,3264.0,0,9.119868468812108,8.635153989049803,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,0,9792.0,9,78.75146858807238,24,900,5,115600.0
